image_path,mask_path,scene_token,sample_token
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387362460.png,d25718445d89453381c659b9c8734939,6a9eb66eaac44de69c19d24b9d76e598
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387862460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800387862460.png,d25718445d89453381c659b9c8734939,ee9b3f38dadd40588f43ba590c4751b9
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800847912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,e6b0b282aa174a978272dc2d0a89d560
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,f77ef1c17cbf432587d705c88ce76b3b
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800848912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,77fc24547ab34182a945eecb825b6576
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800849412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800849412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,648fe1aeca944fb793b334cb6ee01854
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800849912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800849912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,1e0d1b76ea134c7db0592c4510f5e737
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800850412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800850412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,fb61d590dd1143ccb12ea56fbe9d9d07
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800850912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800850912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,3b594831ff7f4e27a9889c7b7d0d8e92
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,8178cfbc864e4cb0b6e35746b32bed9f
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800851912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,07c29094cb6144aa889c16c52f762d79
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,a43568a562a043f38af0ec0b71520af7
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800852912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,d1136fce62f14400a069613e274f46f7
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,f65ffdc408fb4a0c8ef0d1614b47dce8
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800853912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,0915646e387b484785ae2b847ffdee2f
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800854412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800854412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,95c0a92d52584756832ec795d346e296
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800854912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800854912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,9c7c7d5d109c40fcaecd3c422d37b4f6
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800855412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800855412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,7d82aa0c679141d1a71733b85fdcd3ed
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800855912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800855912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,07175443e8444b8c8c4802fd004e33c1
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800856412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800856412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,056becbc0d5a46da8d59eebddedb47bb
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800856912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800856912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,3b594af1b130490989536590345c9dc9
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800857412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800857412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,acf9fcbeb1e346b98640f694f15460e8
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800857862460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800857862460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,0e837c21890a4515874247ceb3dbf5c3
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800858362460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800858362460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,f5f955d2d7594fb4b18ef615b421c98e
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800858862460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800858862460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,6cb024831cce4b6e8acf85afb7cece6e
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800859412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800859412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,273c930b3f384bd58b2bbae02fe81d1e
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800859912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800859912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,a84f43c4ef52461d940a6c7d0768b86f
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800860412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800860412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,8d7dcd1533704f5882a5afcb65509ed5
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800860912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800860912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,f90292e4cdf647e1a8842baabdaafcec
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800861412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800861412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,98fa81992fb04e799c329eca220e7164
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800861912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800861912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,49dfd2f2fef447cc9b8dec3e17c1c919
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800862412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800862412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,c18d3bcc9297454ba52112c079cb756e
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800862912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800862912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,9cc9718713c14974b5e3094e1c4eae1c
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800863412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800863412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,a5c0ec90615e42818962e4e002de0cef
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800863912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800863912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,3f2ddc9476eb475b8c46f777f508cedb
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800864412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800864412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,27749aa3de2545219186c61d4d415e1c
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800864912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800864912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,daae21dc94b74898a7362922e8792415
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800865412815.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800865412815.png,de7d80a1f5fb4c3e82ce8a4f213b450a,042f582eb2bb4231910918ba85f390d3
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800865912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800865912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,fe40762a54e1414da73de751877ad576
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800866412467.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800866412467.png,de7d80a1f5fb4c3e82ce8a4f213b450a,0ee7e7691e3e4bd88d43150073906a4f
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800866912460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800866912460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,b085cc54b9c6437db176033620d00529
C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\samples/CAM_FRONT/n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800867412460.jpg,C:\Users\shrey\OneDrive\Documents\Hackathon\Mahe-26\Output\masks_v2\n015-2018-11-21-19-38-26+0800__CAM_FRONT__1542800867412460.png,de7d80a1f5fb4c3e82ce8a4f213b450a,4e1d1031fe9f45f981a2f598365fc645
